ホール名,日付,台番号,機種名,差枚数,ゲーム数,出率
マルハン蒲田駅東店,2025/05/05,2170,スマスロモンキーターンV,-1200,6680,94%
マルハン蒲田駅東店,2025/05/05,2166,スマスロモンキーターンV,-1200,7971,95%
マルハン蒲田駅東店,2025/05/05,2305,ゴーゴージャグラー３,-1200,7913,94.9%
マルハン蒲田駅東店,2025/05/05,2299,ゴーゴージャグラー３,-1200,7691,94.8%
マルハン蒲田駅東店,2025/05/05,2061,Lスマスロ北斗の拳,-1200,4345,90.8%
マルハン蒲田駅東店,2025/05/05,2184,L戦国乙女４　戦乱に閃く炯眼の軍師,-1200,3929,89.8%
マルハン蒲田駅東店,2025/05/05,2319,キングハナハナ-30,-1300,3695,88.3%
マルハン蒲田駅東店,2025/05/05,2233,ハッピージャグラーＶＩＩＩ,-1300,7589,94.3%
マルハン蒲田駅東店,2025/05/05,2032,Lパチスロからくりサーカス,-1300,5856,92.6%
マルハン蒲田駅東店,2025/05/05,2003,スマスロ モンスターハンターライズ,-1300,8169,94.7%
マルハン蒲田駅東店,2025/05/05,2063,Lスマスロ北斗の拳,-1300,6469,93.3%
マルハン蒲田駅東店,2025/05/05,2107,Lスマスロ北斗の拳,-1300,4496,90.4%
マルハン蒲田駅東店,2025/05/05,2329,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,-1300,3112,86.1%
マルハン蒲田駅東店,2025/05/05,2002,スマスロ モンスターハンターライズ,-1400,7715,94%
マルハン蒲田駅東店,2025/05/05,2289,SアイムジャグラーＥＸ,-1400,9228,94.9%
マルハン蒲田駅東店,2025/05/05,2276,SアイムジャグラーＥＸ,-1400,5911,92.1%
マルハン蒲田駅東店,2025/05/05,2154,ジャグラーガールズSS,-1400,7158,93.5%
マルハン蒲田駅東店,2025/05/05,2140,マイジャグラーV,-1400,6090,92.3%
マルハン蒲田駅東店,2025/05/05,2295,SアイムジャグラーＥＸ,-1400,7280,93.6%
マルハン蒲田駅東店,2025/05/05,2115,Lパチスロ革命機ヴァルヴレイヴ,-1500,4875,89.7%
マルハン蒲田駅東店,2025/05/05,2192,ファンキージャグラー２ＫＴ,-1500,7557,93.4%
マルハン蒲田駅東店,2025/05/05,2255,SアイムジャグラーＥＸ,-1500,7693,93.5%
マルハン蒲田駅東店,2025/05/05,2187,ファンキージャグラー２ＫＴ,-1500,7536,93.4%
マルハン蒲田駅東店,2025/05/05,2044,Lスマスロ北斗の拳,-1500,3588,86.1%
マルハン蒲田駅東店,2025/05/05,2368,パチスロ　甲鉄城のカバネリ,-1600,3261,83.6%
マルハン蒲田駅東店,2025/05/05,2014,スマスロ ゴッドイーター リザレクション,-1600,3977,86.6%
マルハン蒲田駅東店,2025/05/05,2151,マイジャグラーV,-1600,7687,93.1%
マルハン蒲田駅東店,2025/05/05,2195,ファンキージャグラー２ＫＴ,-1600,7415,92.8%
マルハン蒲田駅東店,2025/05/05,2216,L東京喰種,-1600,7950,93.3%
マルハン蒲田駅東店,2025/05/05,2040,Lパチスロからくりサーカス,-1600,6166,91.4%
マルハン蒲田駅東店,2025/05/05,2196,ファンキージャグラー２ＫＴ,-1700,7476,92.4%
マルハン蒲田駅東店,2025/05/05,2001,スマスロ モンスターハンターライズ,-1700,6372,91.1%
マルハン蒲田駅東店,2025/05/05,2146,Lパチスロ革命機ヴァルヴレイヴ,-1700,7105,92%
マルハン蒲田駅東店,2025/05/05,2099,Lスマスロ北斗の拳,-1700,7549,92.5%
マルハン蒲田駅東店,2025/05/05,2193,ファンキージャグラー２ＫＴ,-1700,6853,91.7%
マルハン蒲田駅東店,2025/05/05,2056,スマスロ スーパーブラックジャック,-1800,4801,87.5%
